"No.","Time","Source","Destination","Protocol","Length","Source Port","Destination Port","Answer RRs","Protocols in frame","IP_Flags","tcp_Flags","Next sequence number","Sequence number","TCP Segment Len","udp_Length"
"1158","126.030927","192.168.1.126","31.13.93.7","TCP","54","49178","443","","eth:ethertype:ip:tcp","0x40","0x010","159","159","0",""
"1159","126.044974","192.168.1.126","31.13.93.7","TLSv1.2","220","49178","443","","eth:ethertype:ip:tcp:tls","0x40","0x018","325","159","166",""
"1160","126.060875","31.13.93.7","192.168.1.126","TLSv1.2","1514","443","49180","","eth:ethertype:ip:tcp:tls","0x40","0x010","3881","2421","1460",""
"1161","126.065015","192.168.1.126","31.13.93.7","TCP","54","49179","443","","eth:ethertype:ip:tcp","0x40","0x010","792","792","0",""
"1162","126.095155","192.168.1.126","31.13.93.7","TCP","54","49181","443","","eth:ethertype:ip:tcp","0x40","0x010","792","792","0",""
"1163","126.095274","31.13.93.7","192.168.1.126","TCP","1514","443","49181","","eth:ethertype:ip:tcp","0x40","0x010","5341","3881","1460",""
"1164","126.095297","31.13.93.7","192.168.1.126","TCP","1514","443","49181","","eth:ethertype:ip:tcp","0x40","0x010","6801","5341","1460",""
"1165","126.095308","31.13.93.7","192.168.1.126","TCP","1514","443","49181","","eth:ethertype:ip:tcp","0x40","0x010","8261","6801","1460",""
"1166","126.095397","192.168.1.126","31.13.93.7","TCP","54","49181","443","","eth:ethertype:ip:tcp","0x40","0x010","792","792","0",""
"1167","126.124549","192.168.1.126","31.13.93.7","TCP","54","49175","443","","eth:ethertype:ip:tcp","0x40","0x010","792","792","0",""
"1168","126.248837","31.13.93.7","192.168.1.126","TLSv1.2","145","443","49178","","eth:ethertype:ip:tcp:tls","0x40","0x018","2423","2332","91",""
"1169","126.254920","192.168.1.126","31.13.93.7","TCP","54","49180","443","","eth:ethertype:ip:tcp","0x40","0x010","792","792","0",""
"1170","126.255018","31.13.93.7","192.168.1.126","TCP","1514","443","49180","","eth:ethertype:ip:tcp","0x40","0x010","5341","3881","1460",""
"1171","126.255037","31.13.93.7","192.168.1.126","TCP","1514","443","49180","","eth:ethertype:ip:tcp","0x40","0x010","6801","5341","1460",""
"1172","126.255047","31.13.93.7","192.168.1.126","TCP","1514","443","49180","","eth:ethertype:ip:tcp","0x40","0x010","8261","6801","1460",""
"1173","126.255090","192.168.1.126","31.13.93.7","TCP","54","49180","443","","eth:ethertype:ip:tcp","0x40","0x010","792","792","0",""
"1174","126.264874","31.13.93.7","192.168.1.126","TCP","1514","443","49182","","eth:ethertype:ip:tcp","0x40","0x010","3881","2421","1460",""
"1175","126.316859","31.13.93.7","192.168.1.126","TCP","1514","443","49181","","eth:ethertype:ip:tcp","0x40","0x018","9721","8261","1460",""
"1176","126.405202","192.168.1.126","31.13.93.7","TLSv1.2","507","49178","443","","eth:ethertype:ip:tcp:tls","0x40","0x018","778","325","453",""
"1177","126.444827","31.13.93.7","192.168.1.126","TCP","54","443","49178","","eth:ethertype:ip:tcp","0x40","0x010","2423","2423","0",""
"1178","126.445266","192.168.1.126","31.13.93.7","TLSv1.2","491","49179","443","","eth:ethertype:ip:tcp:tls","0x40","0x018","1229","792","437",""
"1179","126.445439","31.13.93.7","192.168.1.126","TCP","54","443","49179","","eth:ethertype:ip:tcp","0x40","0x010","3743","3743","0",""
"1180","126.445592","192.168.1.126","31.13.93.7","TLSv1.2","491","49175","443","","eth:ethertype:ip:tcp:tls","0x40","0x018","1229","792","437",""
"1181","126.445675","31.13.93.7","192.168.1.126","TCP","54","443","49175","","eth:ethertype:ip:tcp","0x40","0x010","4543","4543","0",""
"1182","126.445919","192.168.1.126","31.13.93.7","TCP","66","49183","443","","eth:ethertype:ip:tcp","0x40","0x002","1","0","0",""
"1183","126.445975","31.13.93.7","192.168.1.126","TCP","66","443","49183","","eth:ethertype:ip:tcp","0x40","0x012","1","0","0",""
"1184","126.446037","192.168.1.126","31.13.93.7","TCP","54","49183","443","","eth:ethertype:ip:tcp","0x40","0x010","1","1","0",""
"1185","126.446312","192.168.1.126","31.13.93.7","TCP","66","49184","443","","eth:ethertype:ip:tcp","0x40","0x002","1","0","0",""
"1186","126.446356","31.13.93.7","192.168.1.126","TCP","66","443","49184","","eth:ethertype:ip:tcp","0x40","0x012","1","0","0",""
"1187","126.446416","192.168.1.126","31.13.93.7","TCP","54","49184","443","","eth:ethertype:ip:tcp","0x40","0x010","1","1","0",""
"1188","126.446699","192.168.1.126","31.13.93.7","TCP","66","49185","443","","eth:ethertype:ip:tcp","0x40","0x002","1","0","0",""
"1189","126.446963","192.168.1.126","31.13.93.7","TCP","66","49186","443","","eth:ethertype:ip:tcp","0x40","0x002","1","0","0",""
"1190","126.447213","192.168.1.126","31.13.93.7","TCP","66","49187","443","","eth:ethertype:ip:tcp","0x40","0x002","1","0","0",""
"1191","126.447463","192.168.1.126","31.13.93.7","TCP","66","49188","443","","eth:ethertype:ip:tcp","0x40","0x002","1","0","0",""
"1192","126.447713","192.168.1.126","31.13.93.7","TCP","66","49189","443","","eth:ethertype:ip:tcp","0x40","0x002","1","0","0",""
"1193","126.447969","192.168.1.126","31.13.93.7","TCP","66","49190","443","","eth:ethertype:ip:tcp","0x40","0x002","1","0","0",""
"1194","126.448232","192.168.1.126","31.13.93.7","TCP","66","49191","443","","eth:ethertype:ip:tcp","0x40","0x002","1","0","0",""
"1195","126.448484","192.168.1.126","31.13.93.7","TCP","66","49192","443","","eth:ethertype:ip:tcp","0x40","0x002","1","0","0",""
"1196","126.448810","192.168.1.126","31.13.93.7","TLSv1.2","242","49183","443","","eth:ethertype:ip:tcp:tls","0x40","0x018","189","1","188",""
"1197","126.448999","192.168.1.126","31.13.93.7","TLSv1.2","242","49184","443","","eth:ethertype:ip:tcp:tls","0x40","0x018","189","1","188",""
"1198","126.455550","192.168.1.126","31.13.93.7","TCP","54","49180","443","","eth:ethertype:ip:tcp","0x40","0x010","792","792","0",""
"1199","126.465629","192.168.1.126","31.13.93.7","TCP","54","49182","443","","eth:ethertype:ip:tcp","0x40","0x010","792","792","0",""
"1200","126.465705","31.13.93.7","192.168.1.126","TLSv1.2","1514","443","49182","","eth:ethertype:ip:tcp:tls","0x40","0x010","5341","3881","1460",""
"1201","126.515190","192.168.1.126","31.13.93.7","TCP","54","49181","443","","eth:ethertype:ip:tcp","0x40","0x010","792","792","0",""
"1202","126.515285","31.13.93.7","192.168.1.126","TCP","1514","443","49181","","eth:ethertype:ip:tcp","0x40","0x010","11181","9721","1460",""
"1203","126.665524","192.168.1.126","31.13.93.7","TCP","54","49182","443","","eth:ethertype:ip:tcp","0x40","0x010","792","792","0",""
"1204","126.665591","31.13.93.7","192.168.1.126","TCP","1514","443","49182","","eth:ethertype:ip:tcp","0x40","0x010","6801","5341","1460",""
"1205","126.665615","31.13.93.7","192.168.1.126","TCP","1514","443","49182","","eth:ethertype:ip:tcp","0x40","0x010","8261","6801","1460",""
"1206","126.665624","31.13.93.7","192.168.1.126","TCP","1514","443","49182","","eth:ethertype:ip:tcp","0x40","0x010","9721","8261","1460",""
"1207","126.665631","31.13.93.7","192.168.1.126","TCP","1514","443","49182","","eth:ethertype:ip:tcp","0x40","0x010","11181","9721","1460",""
"1208","126.665709","192.168.1.126","31.13.93.7","TCP","54","49182","443","","eth:ethertype:ip:tcp","0x40","0x010","792","792","0",""
"1209","126.715801","192.168.1.126","31.13.93.7","TCP","54","49181","443","","eth:ethertype:ip:tcp","0x40","0x010","792","792","0",""
"1210","126.715883","31.13.93.7","192.168.1.126","TCP","1514","443","49181","","eth:ethertype:ip:tcp","0x40","0x010","12641","11181","1460",""
"1211","126.745945","192.168.1.126","31.13.93.7","TCP","242","49183","443","","eth:ethertype:ip:tcp","0x40","0x018","189","1","188",""
"1212","126.746036","192.168.1.126","31.13.93.7","TCP","242","49184","443","","eth:ethertype:ip:tcp","0x40","0x018","189","1","188",""
"1213","126.746047","31.13.93.7","192.168.1.126","TCP","66","443","49183","","eth:ethertype:ip:tcp","0x40","0x010","1","1","0",""
"1214","126.746062","31.13.93.7","192.168.1.126","TCP","66","443","49184","","eth:ethertype:ip:tcp","0x40","0x010","1","1","0",""
"1215","126.804826","31.13.93.7","192.168.1.126","TCP","1514","443","49180","","eth:ethertype:ip:tcp","0x40","0x018","9721","8261","1460",""
"1216","126.908791","31.13.93.7","192.168.1.126","TLSv1.2","1514","443","49178","","eth:ethertype:ip:tcp:tls","0x40","0x018","3883","2423","1460",""
"1217","126.916125","192.168.1.126","31.13.93.7","TCP","54","49181","443","","eth:ethertype:ip:tcp","0x40","0x010","792","792","0",""
"1218","126.916202","31.13.93.7","192.168.1.126","TCP","1514","443","49181","","eth:ethertype:ip:tcp","0x40","0x010","14101","12641","1460",""
"1219","126.928867","31.13.93.7","192.168.1.126","TLSv1.2","1514","443","49179","","eth:ethertype:ip:tcp:tls","0x40","0x018","5203","3743","1460",""
"1220","126.993540","31.13.93.7","192.168.1.126","TLSv1.2","1019","443","49175","","eth:ethertype:ip:tcp:tls","0x40","0x018","5508","4543","965",""
"1221","126.993737","31.13.93.7","192.168.1.126","TCP","1514","443","49175","","eth:ethertype:ip:tcp","0x40","0x010","6968","5508","1460",""
"1222","126.993756","31.13.93.7","192.168.1.126","TCP","1514","443","49175","","eth:ethertype:ip:tcp","0x40","0x010","8428","6968","1460",""
"1223","126.993773","31.13.93.7","192.168.1.126","TCP","1514","443","49175","","eth:ethertype:ip:tcp","0x40","0x010","9888","8428","1460",""
"1224","126.993819","192.168.1.126","31.13.93.7","TCP","54","49175","443","","eth:ethertype:ip:tcp","0x40","0x010","1229","1229","0",""
"1225","127.006022","192.168.1.126","31.13.93.7","TCP","54","49180","443","","eth:ethertype:ip:tcp","0x40","0x010","792","792","0",""
"1226","127.006096","31.13.93.7","192.168.1.126","TCP","1514","443","49180","","eth:ethertype:ip:tcp","0x40","0x010","11181","9721","1460",""
"1227","127.024881","31.13.93.7","192.168.1.126","TCP","1514","443","49182","","eth:ethertype:ip:tcp","0x40","0x018","12641","11181","1460",""
"1228","127.106622","192.168.1.126","31.13.93.7","TCP","54","49178","443","","eth:ethertype:ip:tcp","0x40","0x010","778","778","0",""
"1229","127.106710","31.13.93.7","192.168.1.126","TCP","1514","443","49178","","eth:ethertype:ip:tcp","0x40","0x010","5343","3883","1460",""
"1230","127.106729","31.13.93.7","192.168.1.126","TLSv1.2","1176","443","49178","","eth:ethertype:ip:tcp:tls","0x40","0x018","6465","5343","1122",""
"1231","127.106786","192.168.1.126","31.13.93.7","TCP","54","49178","443","","eth:ethertype:ip:tcp","0x40","0x010","778","778","0",""
"1232","127.116744","192.168.1.126","31.13.93.7","TCP","54","49181","443","","eth:ethertype:ip:tcp","0x40","0x010","792","792","0",""
"1233","127.116803","31.13.93.7","192.168.1.126","TLSv1.2","1168","443","49181","","eth:ethertype:ip:tcp:tls","0x40","0x018","15215","14101","1114",""
"1234","127.126708","192.168.1.126","31.13.93.7","TCP","54","49179","443","","eth:ethertype:ip:tcp","0x40","0x010","1229","1229","0",""
"1235","127.126813","31.13.93.7","192.168.1.126","TCP","1514","443","49179","","eth:ethertype:ip:tcp","0x40","0x010","6663","5203","1460",""
"1236","127.126829","31.13.93.7","192.168.1.126","TCP","1514","443","49179","","eth:ethertype:ip:tcp","0x40","0x010","8123","6663","1460",""
"1237","127.126844","31.13.93.7","192.168.1.126","TCP","1514","443","49179","","eth:ethertype:ip:tcp","0x40","0x010","9583","8123","1460",""
"1238","127.126854","31.13.93.7","192.168.1.126","TCP","1514","443","49179","","eth:ethertype:ip:tcp","0x40","0x010","11043","9583","1460",""
"1239","127.127211","192.168.1.126","31.13.93.7","TCP","54","49179","443","","eth:ethertype:ip:tcp","0x40","0x010","1229","1229","0",""
"1240","127.206351","192.168.1.126","31.13.93.7","TCP","54","49180","443","","eth:ethertype:ip:tcp","0x40","0x010","792","792","0",""
"1241","127.206435","31.13.93.7","192.168.1.126","TLSv1.2","808","443","49180","","eth:ethertype:ip:tcp:tls","0x40","0x018","11935","11181","754",""
"1242","127.226435","192.168.1.126","31.13.93.7","TCP","54","49182","443","","eth:ethertype:ip:tcp","0x40","0x010","792","792","0",""
"1243","127.226517","31.13.93.7","192.168.1.126","TCP","1514","443","49182","","eth:ethertype:ip:tcp","0x40","0x010","14101","12641","1460",""
"1244","127.226532","31.13.93.7","192.168.1.126","TCP","1514","443","49182","","eth:ethertype:ip:tcp","0x40","0x010","15561","14101","1460",""
"1245","127.226550","31.13.93.7","192.168.1.126","TCP","1514","443","49182","","eth:ethertype:ip:tcp","0x40","0x010","17021","15561","1460",""
"1246","127.226558","31.13.93.7","192.168.1.126","TCP","1514","443","49182","","eth:ethertype:ip:tcp","0x40","0x010","18481","17021","1460",""
"1247","127.226565","31.13.93.7","192.168.1.126","TCP","1514","443","49182","","eth:ethertype:ip:tcp","0x40","0x010","19941","18481","1460",""
"1248","127.226951","192.168.1.126","31.13.93.7","TCP","54","49182","443","","eth:ethertype:ip:tcp","0x40","0x010","792","792","0",""
"1249","127.244841","31.13.93.7","192.168.1.126","TCP","1514","443","49175","","eth:ethertype:ip:tcp","0x40","0x018","11348","9888","1460",""
"1250","127.316972","192.168.1.126","31.13.93.7","TCP","54","49181","443","","eth:ethertype:ip:tcp","0x40","0x010","792","792","0",""
"1251","127.406695","192.168.1.126","31.13.93.7","TCP","54","49180","443","","eth:ethertype:ip:tcp","0x40","0x010","792","792","0",""
"1252","127.444924","31.13.93.7","192.168.1.126","TCP","66","443","49192","","eth:ethertype:ip:tcp","0x40","0x012","1","0","0",""
"1253","127.444940","31.13.93.7","192.168.1.126","TCP","66","443","49191","","eth:ethertype:ip:tcp","0x40","0x012","1","0","0",""
"1254","127.444944","31.13.93.7","192.168.1.126","TCP","66","443","49190","","eth:ethertype:ip:tcp","0x40","0x012","1","0","0",""
"1255","127.444947","31.13.93.7","192.168.1.126","TCP","66","443","49189","","eth:ethertype:ip:tcp","0x40","0x012","1","0","0",""
"1256","127.445104","192.168.1.126","31.13.93.7","TCP","54","49192","443","","eth:ethertype:ip:tcp","0x40","0x010","1","1","0",""
"1257","127.445164","192.168.1.126","31.13.93.7","TCP","54","49191","443","","eth:ethertype:ip:tcp","0x40","0x010","1","1","0",""
"1258","127.445205","192.168.1.126","31.13.93.7","TCP","54","49190","443","","eth:ethertype:ip:tcp","0x40","0x010","1","1","0",""
"1259","127.445244","192.168.1.126","31.13.93.7","TCP","54","49189","443","","eth:ethertype:ip:tcp","0x40","0x010","1","1","0",""
"1260","127.445607","192.168.1.126","31.13.93.7","TLSv1.2","242","49192","443","","eth:ethertype:ip:tcp:tls","0x40","0x018","189","1","188",""
"1261","127.445797","192.168.1.126","31.13.93.7","TLSv1.2","242","49189","443","","eth:ethertype:ip:tcp:tls","0x40","0x018","189","1","188",""
"1262","127.445932","192.168.1.126","31.13.93.7","TLSv1.2","242","49190","443","","eth:ethertype:ip:tcp:tls","0x40","0x018","189","1","188",""
"1263","127.446104","192.168.1.126","31.13.93.7","TLSv1.2","242","49191","443","","eth:ethertype:ip:tcp:tls","0x40","0x018","189","1","188",""
"1264","127.446986","192.168.1.126","31.13.93.7","TCP","54","49175","443","","eth:ethertype:ip:tcp","0x40","0x010","1229","1229","0",""
"1265","127.508733","31.13.93.7","192.168.1.126","TLSv1.2","1514","443","49184","","eth:ethertype:ip:tcp:tls","0x40","0x010","1461","1","1460",""
"1266","127.508832","31.13.93.7","192.168.1.126","TLSv1.2","923","443","49184","","eth:ethertype:ip:tcp:tls:x509sat:x509sat:x509sat:x509ce:x509sat:x509sat:x509sat:x509sat:x509ce:ns_cert_exts:x509ce:x509ce:x509ce:tls","0x40","0x018","2330","1461","869",""
"1267","127.508974","192.168.1.126","31.13.93.7","TCP","54","49184","443","","eth:ethertype:ip:tcp","0x40","0x010","189","189","0",""
"1268","127.522800","192.168.1.126","31.13.93.7","TLSv1.2","220","49184","443","","eth:ethertype:ip:tcp:tls","0x40","0x018","355","189","166",""
"1269","127.522931","31.13.93.7","192.168.1.126","TCP","54","443","49184","","eth:ethertype:ip:tcp","0x40","0x010","2330","2330","0",""
"1270","127.612896","31.13.93.7","192.168.1.126","TCP","1514","443","49179","","eth:ethertype:ip:tcp","0x40","0x018","12503","11043","1460",""
"1271","127.652799","31.13.93.7","192.168.1.126","TLSv1.2","1514","443","49182","","eth:ethertype:ip:tcp:tls","0x40","0x018","21401","19941","1460",""
"1272","127.721830","31.13.93.7","192.168.1.126","TLSv1.2","1514","443","49191","","eth:ethertype:ip:tcp:tls","0x40","0x010","1461","1","1460",""
"1273","127.721859","31.13.93.7","192.168.1.126","TLSv1.2","923","443","49191","","eth:ethertype:ip:tcp:tls:x509sat:x509sat:x509sat:x509ce:x509sat:x509sat:x509sat:x509sat:x509ce:ns_cert_exts:x509ce:x509ce:x509ce:tls","0x40","0x018","2330","1461","869",""
"1274","127.722030","192.168.1.126","31.13.93.7","TCP","54","49191","443","","eth:ethertype:ip:tcp","0x40","0x010","189","189","0",""
"1275","127.724820","31.13.93.7","192.168.1.126","TLSv1.2","145","443","49184","","eth:ethertype:ip:tcp:tls","0x40","0x018","2421","2330","91",""
"1276","127.736361","192.168.1.126","31.13.93.7","TLSv1.2","220","49191","443","","eth:ethertype:ip:tcp:tls","0x40","0x018","355","189","166",""
"1277","127.736475","31.13.93.7","192.168.1.126","TCP","54","443","49191","","eth:ethertype:ip:tcp","0x40","0x010","2330","2330","0",""
"1278","127.737057","31.13.93.7","192.168.1.126","TLSv1.2","145","443","49191","","eth:ethertype:ip:tcp:tls","0x40","0x018","2421","2330","91",""
"1279","127.737811","192.168.1.126","31.13.93.7","TLSv1.2","491","49184","443","","eth:ethertype:ip:tcp:tls","0x40","0x018","792","355","437",""
"1280","127.738598","192.168.1.126","31.13.93.7","TLSv1.2","491","49191","443","","eth:ethertype:ip:tcp:tls","0x40","0x018","792","355","437",""
"1281","127.776778","31.13.93.7","192.168.1.126","TCP","54","443","49191","","eth:ethertype:ip:tcp","0x40","0x010","2421","2421","0",""
"1282","127.776798","31.13.93.7","192.168.1.126","TCP","54","443","49184","","eth:ethertype:ip:tcp","0x40","0x010","2421","2421","0",""
"1283","127.786775","31.13.93.7","192.168.1.126","TLSv1.2","1419","443","49191","","eth:ethertype:ip:tcp:tls","0x40","0x018","3786","2421","1365",""
"1284","127.807369","192.168.1.126","31.13.93.7","TCP","54","49179","443","","eth:ethertype:ip:tcp","0x40","0x010","1229","1229","0",""
"1285","127.824797","31.13.93.7","192.168.1.126","TCP","1514","443","49175","","eth:ethertype:ip:tcp","0x40","0x018","12808","11348","1460",""
"1286","127.847525","192.168.1.126","31.13.93.7","TCP","54","49182","443","","eth:ethertype:ip:tcp","0x40","0x010","792","792","0",""
"1287","127.847569","31.13.93.7","192.168.1.126","TCP","1514","443","49182","","eth:ethertype:ip:tcp","0x40","0x010","22861","21401","1460",""
"1288","127.847586","31.13.93.7","192.168.1.126","TCP","1514","443","49182","","eth:ethertype:ip:tcp","0x40","0x010","24321","22861","1460",""
"1289","127.847595","31.13.93.7","192.168.1.126","TCP","1514","443","49182","","eth:ethertype:ip:tcp","0x40","0x010","25781","24321","1460",""
"1290","127.847667","192.168.1.126","31.13.93.7","TCP","54","49182","443","","eth:ethertype:ip:tcp","0x40","0x010","792","792","0",""
