FlowNo.,Answer RRs,BytesEx,Destination,Destination Port,Duration,FPL,IP_Flags,Length,Next sequence number,No.,NumPackets,Protocol,Protocols in frame,SameLenPktRatio,Sequence number,Source,Source Port,StdDevLen,IAT,isNull,NPEx,reconnects,APL,BitsPerSec,AvgPktPerSec,udp_Length,tcp_Flags,Time,TCP Segment Len,IOPR,NumForward,label
808,,60,91.220.62.30,443,0.0,60.0,0x40,60,7.0,12896,1,SSL,eth:ethertype:ip:tcp:tls,1.0,1.0,192.168.1.116,49498,0.0,0.0,0,0,0,60.0,0.0,0.0,,24,10765.8,6.0,-1.0,0,1
592,,186,216.58.201.78,80,0.0,60.0,0x40,66,1.0,10967,3,TCP,eth:ethertype:ip:tcp,0.666667,0.0,192.168.1.116,49475,5.65685,0.0,0,0,1,62.0,0.0,0.0,,2,9075.79,0.0,2.0,1,1
1410,0.0,276,fd2d:ab8c:225::1,53,0.34,90.0,,90,,8951,2,DNS,eth:ethertype:ipv6:udp:dns,1.0,,fd2d:ab8c:225:0:d165:fe2f:b6b4:4877,63686,48.0,0.0,0,0,1,138.0,6494.12,5.88235,36.0,0,7320.57,,1.0,1,1
635,,564,239.255.255.250,1900,0.0,564.0,0x40,564,,19509,1,SSDP,eth:ethertype:ip:udp:ssdp,1.0,,192.168.1.190,52624,0.0,0.0,0,0,0,564.0,0.0,0.0,530.0,0,15509.9,,-1.0,0,1
233,,190,204.95.99.221,443,0.0,95.0,0x40,60,7.0,5486,2,SSL,eth:ethertype:ip:tcp:tls,1.0,1.0,192.168.1.116,49314,35.0,0.0,0,0,0,95.0,0.0,0.0,,24,4555.51,6.0,-1.0,0,1
514,,186,216.58.201.78,80,0.0,60.0,0x40,66,1.0,3927,3,TCP,eth:ethertype:ip:tcp,0.666667,0.0,192.168.1.116,49268,5.65685,0.0,0,0,1,62.0,0.0,0.0,,2,3322.7,0.0,2.0,1,1
104,,403,204.95.99.221,443,20.0,58.3333,0x40,66,1.0,2427,7,TCP,eth:ethertype:ip:tcp,0.428571,0.0,192.168.1.116,49220,5.34141,0.0,0,0,3,57.5714,161.2,0.35,,2,1938.9,0.0,1.33333,3,1
542,,186,216.58.201.78,80,0.0,60.0,0x40,66,1.0,6503,3,TCP,eth:ethertype:ip:tcp,0.666667,0.0,192.168.1.116,49340,5.65685,0.0,0,0,1,62.0,0.0,0.0,,2,5286.4,0.0,2.0,1,1
1098,,226,192.168.1.116,49594,0.0,113.0,0x40,172,119.0,26678,2,TCP,eth:ethertype:ip:tcp,1.0,1.0,91.220.62.30,443,59.0,0.0,0,0,0,113.0,0.0,0.0,,24,22972.8,118.0,1.0,1,1
1056,,226,192.168.1.116,49580,0.0,113.0,0x40,172,119.0,24466,2,TCP,eth:ethertype:ip:tcp,1.0,1.0,91.220.62.30,443,59.0,0.0,0,0,0,113.0,0.0,0.0,,24,21083.5,118.0,1.0,1,1
1220,0.0,196,fd2d:ab8c:225::1,53,0.0,98.0,,90,,6212,2,DNS,eth:ethertype:ipv6:udp:dns,1.0,,fd2d:ab8c:225:0:d165:fe2f:b6b4:4877,52982,8.0,0.0,0,0,1,98.0,0.0,0.0,36.0,0,5216.31,,1.0,1,1
981,,226,192.168.1.116,49555,0.0,113.0,0x40,172,119.0,21455,2,TCP,eth:ethertype:ip:tcp,1.0,1.0,91.220.62.30,443,59.0,0.0,0,0,0,113.0,0.0,0.0,,24,17834.9,118.0,1.0,1,1
194,,60,204.95.99.221,443,0.0,60.0,0x40,60,7.0,4468,1,SSL,eth:ethertype:ip:tcp:tls,1.0,1.0,192.168.1.116,49286,0.0,0.0,0,0,0,60.0,0.0,0.0,,24,3793.76,6.0,-1.0,0,1
1138,,60,91.220.62.30,443,0.0,60.0,0x40,60,7.0,28345,1,SSL,eth:ethertype:ip:tcp:tls,1.0,1.0,192.168.1.116,49608,0.0,0.0,0,0,0,60.0,0.0,0.0,,24,25013.4,6.0,-1.0,0,1
1141,,190,91.220.62.30,443,0.0,95.0,0x40,60,7.0,28357,2,SSL,eth:ethertype:ip:tcp:tls,1.0,1.0,192.168.1.116,49609,35.0,0.0,0,0,0,95.0,0.0,0.0,,24,25033.5,6.0,-1.0,0,1
1373,0.0,196,fd2d:ab8c:225::1,53,0.04,90.0,,90,,10226,2,DNS,eth:ethertype:ipv6:udp:dns,1.0,,fd2d:ab8c:225:0:d165:fe2f:b6b4:4877,61510,8.0,0.0,0,0,1,98.0,39200.0,50.0,36.0,0,8443.78,,1.0,1,1
789,,226,192.168.1.116,49479,0.0,113.0,0x40,172,119.0,11118,2,TCP,eth:ethertype:ip:tcp,1.0,1.0,91.220.62.30,443,59.0,0.0,0,0,0,113.0,0.0,0.0,,24,9245.5,118.0,1.0,1,1
399,,60,204.95.99.221,443,0.0,60.0,0x40,60,7.0,9862,1,SSL,eth:ethertype:ip:tcp:tls,1.0,1.0,192.168.1.116,49440,0.0,0.0,0,0,0,60.0,0.0,0.0,,24,8142.93,6.0,-1.0,0,1
900,,226,192.168.1.116,49528,0.0,113.0,0x40,172,119.0,18691,2,TCP,eth:ethertype:ip:tcp,1.0,1.0,91.220.62.30,443,59.0,0.0,0,0,0,113.0,0.0,0.0,,24,14552.9,118.0,1.0,1,1
902,,340,192.168.1.116,49529,20.0,58.0,0x40,54,1.0,18695,6,TCP,eth:ethertype:ip:tcp,0.333333,1.0,91.220.62.30,443,3.77124,0.0,0,0,3,56.6667,136.0,0.3,,16,14552.9,0.0,1.0,3,1
1136,,348,91.220.62.30,443,21.3,60.0,0x40,66,1.0,28102,6,TCP,eth:ethertype:ip:tcp,0.333333,0.0,192.168.1.116,49607,5.65685,0.0,0,0,3,58.0,130.704,0.28169,,2,24726.3,0.0,1.0,3,1
659,,395,91.220.62.30,443,20.01,57.0,0x40,62,1.0,1854,7,TCP,eth:ethertype:ip:tcp,0.428571,0.0,192.168.1.116,49198,3.53986,0.0,0,0,3,56.4286,157.921,0.349825,,2,1418.26,0.0,1.33333,3,1
455,,226,192.168.1.116,49480,0.0,113.0,0x40,172,119.0,11163,2,TCP,eth:ethertype:ip:tcp,1.0,1.0,204.95.99.221,443,59.0,0.0,0,0,0,113.0,0.0,0.0,,24,9275.62,118.0,1.0,1,1
811,,190,91.220.62.30,443,0.0,95.0,0x40,60,7.0,12918,2,SSL,eth:ethertype:ip:tcp:tls,1.0,1.0,192.168.1.116,49499,35.0,0.0,0,0,0,95.0,0.0,0.0,,24,10785.9,6.0,-1.0,0,1
1147,,190,91.220.62.30,443,0.0,95.0,0x40,60,7.0,28569,2,SSL,eth:ethertype:ip:tcp:tls,1.0,1.0,192.168.1.116,49611,35.0,0.0,0,0,0,95.0,0.0,0.0,,24,25349.4,6.0,-1.0,0,1
1451,,1004,ff02::1:2,547,13.54,188.0,,188,,4947,6,DHCPv6,eth:ethertype:ipv6:udp:dhcpv6,0.5,,fe80::5dd3:6bb3:7720:1e83,546,20.6774,0.0,0,0,5,167.333,593.205,0.443131,134.0,0,4232.9,,-1.0,0,1
801,,226,192.168.1.116,49495,0.0,113.0,0x40,172,119.0,12560,2,TCP,eth:ethertype:ip:tcp,1.0,1.0,91.220.62.30,443,59.0,0.0,0,0,0,113.0,0.0,0.0,,24,10304.3,118.0,1.0,1,1
1477,0.0,168,ff02::1:3,5355,0.1,84.0,,84,,24476,2,LLMNR,eth:ethertype:ipv6:udp:llmnr,0.5,,fe80::5860:41c8:b74d:ba93,52656,0.0,0.0,0,0,1,84.0,13440.0,20.0,30.0,0,21094.5,,-1.0,0,1
1493,0.0,107,ff02::fb,5353,0.0,107.0,,107,,1862,1,MDNS,eth:ethertype:ipv6:udp:mdns,1.0,,fd2d:ab8c:225:0:1e6f:65ff:fec0:4392,5353,0.0,0.0,0,0,0,107.0,0.0,0.0,53.0,0,1420.54,,-1.0,0,1
100,,190,204.95.99.221,443,0.0,95.0,0x40,60,7.0,2406,2,SSL,eth:ethertype:ip:tcp:tls,1.0,1.0,192.168.1.116,49218,35.0,0.0,0,0,0,95.0,0.0,0.0,,24,1908.87,6.0,-1.0,0,1
572,,186,216.58.201.78,80,0.0,60.0,0x40,66,1.0,9251,3,TCP,eth:ethertype:ip:tcp,0.666667,0.0,192.168.1.116,49421,5.65685,0.0,0,0,1,62.0,0.0,0.0,,2,7531.51,0.0,2.0,1,1
856,,60,91.220.62.30,443,0.0,60.0,0x40,60,7.0,16298,1,SSL,eth:ethertype:ip:tcp:tls,1.0,1.0,192.168.1.116,49514,0.0,0.0,0,0,0,60.0,0.0,0.0,,24,12774.8,6.0,-1.0,0,1
1217,0.0,342,fd2d:ab8c:225::1,53,0.09,104.0,,104,,9069,2,DNS,eth:ethertype:ipv6:udp:dns,1.0,,fd2d:ab8c:225:0:d165:fe2f:b6b4:4877,52737,67.0,0.0,0,0,1,171.0,30400.0,22.2222,50.0,0,7401.31,,1.0,1,1
923,,395,91.220.62.30,443,20.0,57.0,0x40,62,1.0,19522,7,TCP,eth:ethertype:ip:tcp,0.428571,0.0,192.168.1.116,49536,3.53986,0.0,0,0,3,56.4286,158.0,0.35,,2,15537.7,0.0,1.33333,3,1
1163,0.0,332,fd2d:ab8c:225::1,53,0.0,166.0,,99,,4487,2,DNS,eth:ethertype:ipv6:udp:dns,1.0,,fd2d:ab8c:225:0:d165:fe2f:b6b4:4877,49195,67.0,0.0,0,0,1,166.0,0.0,0.0,45.0,0,3813.77,,1.0,1,1
820,,60,91.220.62.30,443,0.0,60.0,0x40,60,7.0,13951,1,SSL,eth:ethertype:ip:tcp:tls,1.0,1.0,192.168.1.116,49502,0.0,0.0,0,0,0,60.0,0.0,0.0,,24,11267.0,6.0,-1.0,0,1
774,,226,91.220.62.30,443,0.0,113.0,0x40,54,9.0,10262,2,TCP,eth:ethertype:ip:tcp,1.0,9.0,192.168.1.116,49451,59.0,0.0,0,0,0,113.0,0.0,0.0,,20,8483.93,0.0,1.0,1,1
411,,60,204.95.99.221,443,0.0,60.0,0x40,60,7.0,10018,1,SSL,eth:ethertype:ip:tcp:tls,1.0,1.0,192.168.1.116,49446,0.0,0.0,0,0,0,60.0,0.0,0.0,,24,8243.57,6.0,-1.0,0,1
183,,403,204.95.99.221,443,20.01,58.3333,0x40,66,1.0,4324,7,TCP,eth:ethertype:ip:tcp,0.428571,0.0,192.168.1.116,49281,5.34141,0.0,0,0,3,57.5714,161.119,0.349825,,2,3693.4,0.0,1.33333,3,1
459,,60,204.95.99.221,443,0.0,60.0,0x40,60,7.0,11223,1,SSL,eth:ethertype:ip:tcp:tls,1.0,1.0,192.168.1.116,49483,0.0,0.0,0,0,0,60.0,0.0,0.0,,24,9305.89,6.0,-1.0,0,1
736,,60,91.220.62.30,443,0.0,60.0,0x40,60,7.0,7625,1,SSL,eth:ethertype:ip:tcp:tls,1.0,1.0,192.168.1.116,49371,0.0,0.0,0,0,0,60.0,0.0,0.0,,24,6238.6,6.0,-1.0,0,1
1464,,978,ff02::1:2,547,12.53,162.0,,162,,1443,6,DHCPv6,eth:ethertype:ipv6:udp:dhcpv6,0.666667,,fe80::f106:5909:32ae:f4cb,546,18.5023,0.0,0,0,5,163.0,624.421,0.478851,108.0,0,1149.7,,-1.0,0,1
37,,60,204.95.99.221,443,0.0,60.0,0x40,60,7.0,1002,1,SSL,eth:ethertype:ip:tcp:tls,1.0,1.0,192.168.1.116,49174,0.0,0.0,0,0,0,60.0,0.0,0.0,,24,726.83,6.0,-1.0,0,1
458,,226,192.168.1.116,49481,0.0,113.0,0x40,172,119.0,11213,2,TCP,eth:ethertype:ip:tcp,1.0,1.0,204.95.99.221,443,59.0,0.0,0,0,0,113.0,0.0,0.0,,24,9295.72,118.0,1.0,1,1
485,,186,216.58.201.78,80,0.0,60.0,0x40,66,1.0,1664,3,TCP,eth:ethertype:ip:tcp,0.666667,0.0,192.168.1.116,49196,5.65685,0.0,0,0,1,62.0,0.0,0.0,,2,1288.58,0.0,2.0,1,1
1132,,60,91.220.62.30,443,0.0,60.0,0x40,60,7.0,28089,1,SSL,eth:ethertype:ip:tcp:tls,1.0,1.0,192.168.1.116,49606,0.0,0.0,0,0,0,60.0,0.0,0.0,,24,24706.2,6.0,-1.0,0,1
1103,,395,192.168.1.116,49596,20.1,57.0,0x40,62,1.0,26944,7,TCP,eth:ethertype:ip:tcp,0.428571,0.0,91.220.62.30,443,3.53986,0.0,0,0,3,56.4286,157.214,0.348259,,18,23234.6,0.0,1.33333,3,1
1307,0.0,342,fd2d:ab8c:225::1,53,0.0,171.0,,104,,9502,2,DNS,eth:ethertype:ipv6:udp:dns,1.0,,fd2d:ab8c:225:0:d165:fe2f:b6b4:4877,57549,67.0,0.0,0,0,1,171.0,0.0,0.0,50.0,0,7792.23,,1.0,1,1
1079,,395,91.220.62.30,443,20.6,58.0,0x40,62,1.0,25538,7,TCP,eth:ethertype:ip:tcp,0.428571,0.0,192.168.1.116,49588,3.53986,0.0,0,0,3,56.4286,153.398,0.339806,,2,22128.5,0.0,1.33333,3,1
1387,0.0,196,fd2d:ab8c:225::1,53,0.08,90.0,,90,,2932,2,DNS,eth:ethertype:ipv6:udp:dns,1.0,,fd2d:ab8c:225:0:d165:fe2f:b6b4:4877,62478,8.0,0.0,0,0,1,98.0,19600.0,25.0,36.0,0,2410.75,,1.0,1,1
738,,226,192.168.1.116,49371,0.0,113.0,0x40,172,119.0,7643,2,TCP,eth:ethertype:ip:tcp,1.0,1.0,91.220.62.30,443,59.0,0.0,0,0,0,113.0,0.0,0.0,,24,6258.61,118.0,1.0,1,1
187,,226,192.168.1.116,49282,0.0,113.0,0x40,172,119.0,4390,2,TCP,eth:ethertype:ip:tcp,1.0,1.0,204.95.99.221,443,59.0,0.0,0,0,0,113.0,0.0,0.0,,24,3733.43,118.0,1.0,1,1
1180,0.0,332,fd2d:ab8c:225::1,53,0.14,99.0,,99,,11474,2,DNS,eth:ethertype:ipv6:udp:dns,1.0,,fd2d:ab8c:225:0:d165:fe2f:b6b4:4877,50211,67.0,0.0,0,0,1,166.0,18971.4,14.2857,45.0,0,9387.96,,1.0,1,1
1323,0.0,336,fd2d:ab8c:225::1,53,0.0,168.0,,101,,10801,2,DNS,eth:ethertype:ipv6:udp:dns,1.0,,fd2d:ab8c:225:0:d165:fe2f:b6b4:4877,58583,67.0,0.0,0,0,1,168.0,0.0,0.0,47.0,0,8934.97,,1.0,1,1
12,,28428,192.168.1.255,137,3593.1,92.0,0x00,92,,24166,309,NBNS,eth:ethertype:ip:udp:nbns,0.00323625,,192.168.1.116,137,0.0,0.8,0,0,308,92.0,63.2946,0.0859982,58.0,0,20821.6,,-1.0,0,1
1072,,60,91.220.62.30,443,0.0,60.0,0x40,60,7.0,25336,1,SSL,eth:ethertype:ip:tcp:tls,1.0,1.0,192.168.1.116,49586,0.0,0.0,0,0,0,60.0,0.0,0.0,,24,21857.8,6.0,-1.0,0,1
370,,403,204.95.99.221,443,20.01,60.0,0x40,66,1.0,9109,7,TCP,eth:ethertype:ip:tcp,0.428571,0.0,192.168.1.116,49416,5.34141,0.0,0,0,3,57.5714,161.119,0.349825,,2,7451.55,0.0,1.33333,3,1
695,,395,192.168.1.116,49278,20.01,57.0,0x40,54,1.0,4282,7,TCP,eth:ethertype:ip:tcp,0.428571,1.0,91.220.62.30,443,3.53986,0.0,0,0,3,56.4286,157.921,0.349825,,16,3643.08,0.0,1.33333,3,1
1126,,60,91.220.62.30,443,0.0,60.0,0x40,60,7.0,27870,1,SSL,eth:ethertype:ip:tcp:tls,1.0,1.0,192.168.1.116,49604,0.0,0.0,0,0,0,60.0,0.0,0.0,,24,24394.3,6.0,-1.0,0,1
1242,0.0,332,fd2d:ab8c:225::1,53,0.14,99.0,,99,,2820,2,DNS,eth:ethertype:ipv6:udp:dns,1.0,,fd2d:ab8c:225:0:d165:fe2f:b6b4:4877,53864,67.0,0.0,0,0,1,166.0,18971.4,14.2857,45.0,0,2309.71,,1.0,1,1
70,,190,204.95.99.221,443,0.0,95.0,0x40,60,7.0,1587,2,SSL,eth:ethertype:ip:tcp:tls,1.0,1.0,192.168.1.116,49194,35.0,0.0,0,0,0,95.0,0.0,0.0,,24,1218.0,6.0,-1.0,0,1
696,,226,192.168.1.116,49278,0.0,113.0,0x40,172,119.0,4296,2,TCP,eth:ethertype:ip:tcp,1.0,1.0,91.220.62.30,443,59.0,0.0,0,0,0,113.0,0.0,0.0,,24,3663.09,118.0,1.0,1,1
1146,,226,91.220.62.30,443,0.0,113.0,0x40,54,9.0,28565,2,TCP,eth:ethertype:ip:tcp,1.0,9.0,192.168.1.116,49610,59.0,0.0,0,0,0,113.0,0.0,0.0,,20,25348.9,0.0,1.0,1,1
349,,340,192.168.1.116,49402,20.01,58.0,0x40,54,1.0,8663,6,TCP,eth:ethertype:ip:tcp,0.333333,1.0,204.95.99.221,443,3.77124,0.0,0,0,3,56.6667,135.932,0.29985,,16,7050.47,0.0,1.0,3,1
573,,186,216.58.201.78,80,0.0,60.0,0x40,66,1.0,9368,3,TCP,eth:ethertype:ip:tcp,0.666667,0.0,192.168.1.116,49423,5.65685,0.0,0,0,1,62.0,0.0,0.0,,2,7671.99,0.0,2.0,1,1
312,,340,204.95.99.221,443,20.0,58.0,0x40,62,1.0,7745,6,TCP,eth:ethertype:ip:tcp,0.333333,0.0,192.168.1.116,49375,3.77124,0.0,0,0,3,56.6667,136.0,0.3,,2,6308.8,0.0,1.0,3,1
218,,60,204.95.99.221,443,0.0,60.0,0x40,60,7.0,5310,1,SSL,eth:ethertype:ip:tcp:tls,1.0,1.0,192.168.1.116,49307,0.0,0.0,0,0,0,60.0,0.0,0.0,,24,4435.13,6.0,-1.0,0,1
1455,,978,ff02::1:2,547,12.52,162.0,,162,,5079,6,DHCPv6,eth:ethertype:ipv6:udp:dhcpv6,0.666667,,fe80::69b0:5ca7:a676:2c5a,546,18.5023,0.0,0,0,5,163.0,624.92,0.479233,108.0,0,4253.78,,-1.0,0,1
1133,,395,91.220.62.30,443,20.1,57.0,0x40,62,1.0,28086,7,TCP,eth:ethertype:ip:tcp,0.428571,0.0,192.168.1.116,49606,3.53986,0.0,0,0,3,56.4286,157.214,0.348259,,2,24706.2,0.0,1.33333,3,1
1017,,226,192.168.1.116,49567,0.0,113.0,0x40,172,119.0,22937,2,TCP,eth:ethertype:ip:tcp,1.0,1.0,91.220.62.30,443,59.0,0.0,0,0,0,113.0,0.0,0.0,,24,19339.8,118.0,1.0,1,1
1071,,226,192.168.1.116,49585,0.0,113.0,0x40,172,119.0,25151,2,TCP,eth:ethertype:ip:tcp,1.0,1.0,91.220.62.30,443,59.0,0.0,0,0,0,113.0,0.0,0.0,,24,21633.1,118.0,1.0,1,1
59,,340,204.95.99.221,443,20.0,58.0,0x40,62,1.0,1389,6,TCP,eth:ethertype:ip:tcp,0.333333,0.0,192.168.1.116,49189,3.77124,0.0,0,0,3,56.6667,136.0,0.3,,2,1117.53,0.0,1.0,3,1
1268,0.0,196,fd2d:ab8c:225::1,53,0.0,98.0,,90,,5959,2,DNS,eth:ethertype:ipv6:udp:dns,1.0,,fd2d:ab8c:225:0:d165:fe2f:b6b4:4877,55322,8.0,0.0,0,0,1,98.0,0.0,0.0,36.0,0,5006.04,,1.0,1,1
516,,186,216.58.201.78,80,0.0,60.0,0x40,66,1.0,4105,3,TCP,eth:ethertype:ip:tcp,0.666667,0.0,192.168.1.116,49275,5.65685,0.0,0,0,1,62.0,0.0,0.0,,2,3463.31,0.0,2.0,1,1
1472,0.0,170,ff02::1:3,5355,0.0,85.0,,85,,13064,2,LLMNR,eth:ethertype:ipv6:udp:llmnr,0.5,,fe80::3415:2c17:d667:c2c1,57148,0.0,0.0,0,0,1,85.0,0.0,0.0,31.0,0,10863.2,,-1.0,0,1
1414,0.0,336,fd2d:ab8c:225::1,53,0.15,101.0,,101,,3617,2,DNS,eth:ethertype:ipv6:udp:dns,1.0,,fd2d:ab8c:225:0:d165:fe2f:b6b4:4877,63801,67.0,0.0,0,0,1,168.0,17920.0,13.3333,47.0,0,3021.58,,1.0,1,1
223,,226,192.168.1.116,49309,0.0,113.0,0x40,172,119.0,5347,2,TCP,eth:ethertype:ip:tcp,1.0,1.0,204.95.99.221,443,59.0,0.0,0,0,0,113.0,0.0,0.0,,24,4475.14,118.0,1.0,1,1
400,,403,192.168.1.116,49440,20.0,58.3333,0x40,54,1.0,9865,7,TCP,eth:ethertype:ip:tcp,0.428571,1.0,204.95.99.221,443,5.34141,0.0,0,0,3,57.5714,161.2,0.35,,16,8142.93,0.0,1.33333,3,1
202,,226,192.168.1.116,49294,0.0,113.0,0x40,172,119.0,4753,2,TCP,eth:ethertype:ip:tcp,1.0,1.0,204.95.99.221,443,59.0,0.0,0,0,0,113.0,0.0,0.0,,24,4084.28,118.0,1.0,1,1
102,,226,192.168.1.116,49218,0.0,113.0,0x40,172,119.0,2420,2,TCP,eth:ethertype:ip:tcp,1.0,1.0,204.95.99.221,443,59.0,0.0,0,0,0,113.0,0.0,0.0,,24,1928.88,118.0,1.0,1,1
1360,0.0,196,fd2d:ab8c:225::1,53,0.04,90.0,,90,,2861,2,DNS,eth:ethertype:ipv6:udp:dns,1.0,,fd2d:ab8c:225:0:d165:fe2f:b6b4:4877,60649,8.0,0.0,0,0,1,98.0,39200.0,50.0,36.0,0,2340.58,,1.0,1,1
69,,226,192.168.1.116,49193,0.0,113.0,0x40,172,119.0,1580,2,TCP,eth:ethertype:ip:tcp,1.0,1.0,204.95.99.221,443,59.0,0.0,0,0,0,113.0,0.0,0.0,,24,1217.92,118.0,1.0,1,1
1201,0.0,342,fd2d:ab8c:225::1,53,0.0,171.0,,104,,10776,2,DNS,eth:ethertype:ipv6:udp:dns,1.0,,fd2d:ab8c:225:0:d165:fe2f:b6b4:4877,51687,67.0,0.0,0,0,1,171.0,0.0,0.0,50.0,0,8904.87,,1.0,1,1
1,,186,173.194.76.102,80,0.0,60.0,0x40,66,1.0,7989,3,TCP,eth:ethertype:ip:tcp,0.666667,0.0,192.168.1.116,49383,5.65685,0.0,0,0,1,62.0,0.0,0.0,,2,6548.96,0.0,0.5,2,1
674,,340,91.220.62.30,443,20.01,58.0,0x40,62,1.0,2657,6,TCP,eth:ethertype:ip:tcp,0.333333,0.0,192.168.1.116,49226,3.77124,0.0,0,0,3,56.6667,135.932,0.29985,,2,2179.18,0.0,1.0,3,1
405,,60,204.95.99.221,443,0.0,60.0,0x40,60,7.0,9967,1,SSL,eth:ethertype:ip:tcp:tls,1.0,1.0,192.168.1.116,49443,0.0,0.0,0,0,0,60.0,0.0,0.0,,24,8193.38,6.0,-1.0,0,1
112,,190,204.95.99.221,443,0.0,95.0,0x40,60,7.0,2736,2,SSL,eth:ethertype:ip:tcp:tls,1.0,1.0,192.168.1.116,49229,35.0,0.0,0,0,0,95.0,0.0,0.0,,24,2229.51,6.0,-1.0,0,1
336,,340,204.95.99.221,443,20.01,58.0,0x40,54,1.0,8236,6,TCP,eth:ethertype:ip:tcp,0.333333,1.0,192.168.1.116,49391,3.77124,0.0,0,0,3,56.6667,135.932,0.29985,,16,6729.69,0.0,1.0,3,1
291,,403,204.95.99.221,443,20.0,58.3333,0x40,66,1.0,7251,7,TCP,eth:ethertype:ip:tcp,0.428571,0.0,192.168.1.116,49361,5.34141,0.0,0,0,3,57.5714,161.2,0.35,,2,5917.9,0.0,1.33333,3,1
866,,340,91.220.62.30,443,20.0,58.0,0x40,62,1.0,16622,6,TCP,eth:ethertype:ip:tcp,0.333333,0.0,192.168.1.116,49517,3.77124,0.0,0,0,3,56.6667,136.0,0.3,,2,13046.7,0.0,1.0,3,1
818,,340,192.168.1.116,49501,20.0,58.0,0x40,62,1.0,13510,6,TCP,eth:ethertype:ip:tcp,0.333333,0.0,91.220.62.30,443,3.77124,0.0,0,0,3,56.6667,136.0,0.3,,18,11036.4,0.0,1.0,3,1
880,,60,91.220.62.30,443,0.0,60.0,0x40,60,7.0,17801,1,SSL,eth:ethertype:ip:tcp:tls,1.0,1.0,192.168.1.116,49522,0.0,0.0,0,0,0,60.0,0.0,0.0,,24,13778.5,6.0,-1.0,0,1
146,,403,204.95.99.221,443,20.01,60.0,0x40,66,1.0,3501,7,TCP,eth:ethertype:ip:tcp,0.428571,0.0,192.168.1.116,49254,5.34141,0.0,0,0,3,57.5714,161.119,0.349825,,2,2950.91,0.0,1.33333,3,1
261,,403,204.95.99.221,443,20.01,58.3333,0x40,66,1.0,6224,7,TCP,eth:ethertype:ip:tcp,0.428571,0.0,192.168.1.116,49337,5.34141,0.0,0,0,3,57.5714,161.119,0.349825,,2,5226.87,0.0,1.33333,3,1
644,,348,91.220.62.30,443,20.009,60.0,0x40,66,1.0,557,6,TCP,eth:ethertype:ip:tcp,0.333333,0.0,192.168.1.116,49160,5.65685,0.0,0,0,3,58.0,139.137,0.299865,,2,326.053,0.0,1.0,3,1
1120,,60,91.220.62.30,443,0.0,60.0,0x40,60,7.0,27614,1,SSL,eth:ethertype:ip:tcp:tls,1.0,1.0,192.168.1.116,49602,0.0,0.0,0,0,0,60.0,0.0,0.0,,24,24090.4,6.0,-1.0,0,1
539,,186,216.58.201.78,80,0.0,60.0,0x40,66,1.0,6045,3,TCP,eth:ethertype:ip:tcp,0.666667,0.0,192.168.1.116,49330,5.65685,0.0,0,0,1,62.0,0.0,0.0,,2,5076.13,0.0,2.0,1,1
709,,190,91.220.62.30,443,0.0,95.0,0x40,60,7.0,5284,2,SSL,eth:ethertype:ip:tcp:tls,1.0,1.0,192.168.1.116,49306,35.0,0.0,0,0,0,95.0,0.0,0.0,,24,4404.95,6.0,-1.0,0,1
176,,60,204.95.99.221,443,0.0,60.0,0x40,60,7.0,4064,1,SSL,eth:ethertype:ip:tcp:tls,1.0,1.0,192.168.1.116,49273,0.0,0.0,0,0,0,60.0,0.0,0.0,,24,3422.7,6.0,-1.0,0,1
750,,226,192.168.1.116,49398,0.0,113.0,0x40,172,119.0,8565,2,TCP,eth:ethertype:ip:tcp,1.0,1.0,91.220.62.30,443,59.0,0.0,0,0,0,113.0,0.0,0.0,,24,7000.12,118.0,1.0,1,1
1443,,3795,fe80::e1ff:dec7:bebd:f5d0,546,70.1028,163.0,,163,,26,21,DHCPv6,eth:ethertype:ipv6:udp:dhcpv6,0.190476,,fe80::da58:d7ff:fe00:f72,547,29.3114,0.0,0,0,20,180.714,433.078,0.29956,109.0,0,13.2541,,-1.0,0,1
141,,226,192.168.1.116,49246,0.0,113.0,0x40,172,119.0,3245,2,TCP,eth:ethertype:ip:tcp,1.0,1.0,204.95.99.221,443,59.0,0.0,0,0,0,113.0,0.0,0.0,,24,2700.53,118.0,1.0,1,1
410,,226,192.168.1.116,49444,0.0,113.0,0x40,172,119.0,10003,2,TCP,eth:ethertype:ip:tcp,1.0,1.0,204.95.99.221,443,59.0,0.0,0,0,0,113.0,0.0,0.0,,24,8233.39,118.0,1.0,1,1
453,,60,204.95.99.221,443,0.0,60.0,0x40,60,7.0,11128,1,SSL,eth:ethertype:ip:tcp:tls,1.0,1.0,192.168.1.116,49480,0.0,0.0,0,0,0,60.0,0.0,0.0,,24,9255.62,6.0,-1.0,0,1
1106,,348,192.168.1.116,49597,20.6,60.0,0x40,54,1.0,27009,6,TCP,eth:ethertype:ip:tcp,0.333333,1.0,91.220.62.30,443,5.65685,0.0,0,0,3,58.0,135.146,0.291262,,16,23254.7,0.0,1.0,3,1
433,,340,204.95.99.221,443,20.01,58.0,0x40,62,1.0,10470,6,TCP,eth:ethertype:ip:tcp,0.333333,0.0,192.168.1.116,49460,3.77124,0.0,0,0,3,56.6667,135.932,0.29985,,2,8634.39,0.0,1.0,3,1
